price_area,production_group,start_time,quantity_kwh
NO4,other,2021-07-14T11:00:00Z,30.278
NO4,other,2021-07-14T12:00:00Z,26.638
NO4,other,2021-07-14T13:00:00Z,24.878
NO4,other,2021-07-14T14:00:00Z,24.798
NO4,other,2021-07-14T15:00:00Z,26.838
NO4,other,2021-07-14T16:00:00Z,35.758
NO4,other,2021-07-14T17:00:00Z,34.278
NO4,other,2021-07-14T18:00:00Z,27.998
NO4,other,2021-07-14T19:00:00Z,21.878
NO4,other,2021-07-14T20:00:00Z,18.438
NO4,other,2021-07-14T21:00:00Z,17.838
NO4,other,2021-07-14T22:00:00Z,16.038
NO4,other,2021-07-14T23:00:00Z,14.838
NO4,other,2021-07-15T00:00:00Z,12.998
NO4,other,2021-07-15T01:00:00Z,12.798
NO4,other,2021-07-15T02:00:00Z,11.798
NO4,other,2021-07-15T03:00:00Z,12.798
NO4,other,2021-07-15T04:00:00Z,14.958
NO4,other,2021-07-15T05:00:00Z,18.718
NO4,other,2021-07-15T06:00:00Z,19.918
NO4,other,2021-07-15T07:00:00Z,21.678
NO4,other,2021-07-15T08:00:00Z,27.918
NO4,other,2021-07-15T09:00:00Z,31.638
NO4,other,2021-07-15T10:00:00Z,31.998
NO4,other,2021-07-15T11:00:00Z,25.758
NO4,other,2021-07-15T12:00:00Z,27.718
NO4,other,2021-07-15T13:00:00Z,32.118
NO4,other,2021-07-15T14:00:00Z,28.158
NO4,other,2021-07-15T15:00:00Z,22.278
NO4,other,2021-07-15T16:00:00Z,19.918
NO4,other,2021-07-15T17:00:00Z,22.158
NO4,other,2021-07-15T18:00:00Z,22.078
NO4,other,2021-07-15T19:00:00Z,23.078
NO4,other,2021-07-15T20:00:00Z,20.478
NO4,other,2021-07-15T21:00:00Z,21.638
NO4,other,2021-07-15T22:00:00Z,19.358
NO4,other,2021-07-15T23:00:00Z,21.758
NO4,other,2021-07-16T00:00:00Z,22.358
NO4,other,2021-07-16T01:00:00Z,23.318
NO4,other,2021-07-16T02:00:00Z,22.558
NO4,other,2021-07-16T03:00:00Z,17.558
NO4,other,2021-07-16T04:00:00Z,20.358
NO4,other,2021-07-16T05:00:00Z,23.438
NO4,other,2021-07-16T06:00:00Z,34.958
NO4,other,2021-07-16T07:00:00Z,27.478
NO4,other,2021-07-16T08:00:00Z,31.358
NO4,other,2021-07-16T09:00:00Z,32.558
NO4,other,2021-07-16T10:00:00Z,35.958
NO4,other,2021-07-16T11:00:00Z,38.558
NO4,other,2021-07-16T12:00:00Z,32.798
NO4,other,2021-07-16T13:00:00Z,33.278
NO4,other,2021-07-16T14:00:00Z,37.878
NO4,other,2021-07-16T15:00:00Z,30.998
NO4,other,2021-07-16T16:00:00Z,30.638
NO4,other,2021-07-16T17:00:00Z,29.918
NO4,other,2021-07-16T18:00:00Z,27.038
NO4,other,2021-07-16T19:00:00Z,26.278
NO4,other,2021-07-16T20:00:00Z,21.878
NO4,other,2021-07-16T21:00:00Z,22.238
NO4,other,2021-07-16T22:00:00Z,18.958
NO4,other,2021-07-16T23:00:00Z,18.198
NO4,other,2021-07-17T00:00:00Z,19.518
NO4,other,2021-07-17T01:00:00Z,19.758
NO4,other,2021-07-17T02:00:00Z,23.198
NO4,other,2021-07-17T03:00:00Z,22.638
NO4,other,2021-07-17T04:00:00Z,22.838
NO4,other,2021-07-17T05:00:00Z,28.198
NO4,other,2021-07-17T06:00:00Z,27.118
NO4,other,2021-07-17T07:00:00Z,10.598
NO4,other,2021-07-17T08:00:00Z,24.758
NO4,other,2021-07-17T09:00:00Z,30.798
NO4,other,2021-07-17T10:00:00Z,36.878
NO4,other,2021-07-17T11:00:00Z,43.678
NO4,other,2021-07-17T12:00:00Z,40.118
NO4,other,2021-07-17T13:00:00Z,27.198
NO4,other,2021-07-17T14:00:00Z,489.474
NO4,other,2021-07-17T15:00:00Z,673.818
NO4,other,2021-07-17T16:00:00Z,672.63
NO4,other,2021-07-17T17:00:00Z,670.006
NO4,other,2021-07-17T18:00:00Z,655.022
NO4,other,2021-07-17T19:00:00Z,638.534
NO4,other,2021-07-17T20:00:00Z,616.006
NO4,other,2021-07-17T21:00:00Z,614.478
NO4,other,2021-07-17T22:00:00Z,674.406
NO4,other,2021-07-17T23:00:00Z,675.75
NO4,other,2021-07-18T00:00:00Z,672.25
NO4,other,2021-07-18T01:00:00Z,671.65
NO4,other,2021-07-18T02:00:00Z,672.426
NO4,other,2021-07-18T03:00:00Z,674.302
NO4,other,2021-07-18T04:00:00Z,677.334
NO4,other,2021-07-18T05:00:00Z,683.442
NO4,other,2021-07-18T06:00:00Z,688.458
NO4,other,2021-07-18T07:00:00Z,971.262
NO4,other,2021-07-18T08:00:00Z,2218.198
NO4,other,2021-07-18T09:00:00Z,3003.734
NO4,other,2021-07-18T10:00:00Z,2983.41
NO4,other,2021-07-18T11:00:00Z,3757.498
NO4,other,2021-07-18T12:00:00Z,3774.15
NO4,other,2021-07-18T13:00:00Z,377.71
NO4,other,2021-07-18T14:00:00Z,27.678
NO4,other,2021-07-18T15:00:00Z,259.678
NO4,other,2021-07-18T16:00:00Z,29.198
NO4,other,2021-07-18T17:00:00Z,221.146
NO4,other,2021-07-18T18:00:00Z,25.678
NO4,other,2021-07-18T19:00:00Z,178.326
NO4,other,2021-07-18T20:00:00Z,90.046
NO4,other,2021-07-18T21:00:00Z,2586.634
NO4,other,2021-07-18T22:00:00Z,3995.85
NO4,other,2021-07-18T23:00:00Z,4016.618
NO4,other,2021-07-19T00:00:00Z,4031.214
NO4,other,2021-07-19T01:00:00Z,4057.89
NO4,other,2021-07-19T02:00:00Z,4072.914
NO4,other,2021-07-19T03:00:00Z,4068.822
NO4,other,2021-07-19T04:00:00Z,4074.502
NO4,other,2021-07-19T05:00:00Z,4080.734
NO4,other,2021-07-19T06:00:00Z,4072.97
NO4,other,2021-07-19T07:00:00Z,1850.766
NO4,other,2021-07-19T08:00:00Z,27.534
NO4,other,2021-07-19T09:00:00Z,1334.786
NO4,other,2021-07-19T10:00:00Z,4688.446
NO4,other,2021-07-19T11:00:00Z,6436.85
NO4,other,2021-07-19T12:00:00Z,6553.026
NO4,other,2021-07-19T13:00:00Z,6553.378
NO4,other,2021-07-19T14:00:00Z,6554.93
NO4,other,2021-07-19T15:00:00Z,6549.622
NO4,other,2021-07-19T16:00:00Z,6544.646
NO4,other,2021-07-19T17:00:00Z,6543.018
NO4,other,2021-07-19T18:00:00Z,6538.886
NO4,other,2021-07-19T19:00:00Z,6539.85
NO4,other,2021-07-19T20:00:00Z,6538.134
NO4,other,2021-07-19T21:00:00Z,6547.686
NO4,other,2021-07-19T22:00:00Z,6542.302
NO4,other,2021-07-19T23:00:00Z,6544.518
NO4,other,2021-07-20T00:00:00Z,6542.79
NO4,other,2021-07-20T01:00:00Z,6541.702
NO4,other,2021-07-20T02:00:00Z,6543.314
NO4,other,2021-07-20T03:00:00Z,6547.382
NO4,other,2021-07-20T04:00:00Z,6552.11
NO4,other,2021-07-20T05:00:00Z,6550.546
NO4,other,2021-07-20T06:00:00Z,6560.138
NO4,other,2021-07-20T07:00:00Z,6559.21
NO4,other,2021-07-20T08:00:00Z,6554.09
NO4,other,2021-07-20T09:00:00Z,6552.354
NO4,other,2021-07-20T10:00:00Z,6544.498
NO4,other,2021-07-20T11:00:00Z,6548.326
NO4,other,2021-07-20T12:00:00Z,6550.414
NO4,other,2021-07-20T13:00:00Z,6545.186
NO4,other,2021-07-20T14:00:00Z,6543.206
NO4,other,2021-07-20T15:00:00Z,6541.294
NO4,other,2021-07-20T16:00:00Z,6545.158
NO4,other,2021-07-20T17:00:00Z,6545.394
NO4,other,2021-07-20T18:00:00Z,6541.282
NO4,other,2021-07-20T19:00:00Z,6538.858
NO4,other,2021-07-20T20:00:00Z,6533.31
NO4,other,2021-07-20T21:00:00Z,6526.142
NO4,other,2021-07-20T22:00:00Z,6524.802
NO4,other,2021-07-20T23:00:00Z,6519.248
NO4,other,2021-07-21T00:00:00Z,6514.664
NO4,other,2021-07-21T01:00:00Z,6514.176
NO4,other,2021-07-21T02:00:00Z,6517.316
NO4,other,2021-07-21T03:00:00Z,6513.652
NO4,other,2021-07-21T04:00:00Z,6511.952
NO4,other,2021-07-21T05:00:00Z,6519.328
NO4,other,2021-07-21T06:00:00Z,6514.412
NO4,other,2021-07-21T07:00:00Z,6523.768
NO4,other,2021-07-21T08:00:00Z,6523.312
NO4,other,2021-07-21T09:00:00Z,6519.616
NO4,other,2021-07-21T10:00:00Z,6521.0
NO4,other,2021-07-21T11:00:00Z,6525.004
NO4,other,2021-07-21T12:00:00Z,6523.748
NO4,other,2021-07-21T13:00:00Z,6527.268
NO4,other,2021-07-21T14:00:00Z,6522.356
NO4,other,2021-07-21T15:00:00Z,6523.948
NO4,other,2021-07-21T16:00:00Z,6514.892
NO4,other,2021-07-21T17:00:00Z,6507.252
NO4,other,2021-07-21T18:00:00Z,6506.544
NO4,other,2021-07-21T19:00:00Z,6498.276
NO4,other,2021-07-21T20:00:00Z,6484.7
NO4,other,2021-07-21T21:00:00Z,6474.776
NO4,other,2021-07-21T22:00:00Z,6470.512
NO4,other,2021-07-21T23:00:00Z,6462.292
NO4,other,2021-07-22T00:00:00Z,6458.308
NO4,other,2021-07-22T01:00:00Z,6445.972
NO4,other,2021-07-22T02:00:00Z,6427.276
NO4,other,2021-07-22T03:00:00Z,6423.656
NO4,other,2021-07-22T04:00:00Z,6412.524
NO4,other,2021-07-22T05:00:00Z,6406.116
NO4,other,2021-07-22T06:00:00Z,6398.54
NO4,other,2021-07-22T07:00:00Z,6390.012
NO4,other,2021-07-22T08:00:00Z,6382.78
NO4,other,2021-07-22T09:00:00Z,6375.172
NO4,other,2021-07-22T10:00:00Z,6359.932
NO4,other,2021-07-22T11:00:00Z,6348.348
NO4,other,2021-07-22T12:00:00Z,6341.644
NO4,other,2021-07-22T13:00:00Z,6341.508
NO4,other,2021-07-22T14:00:00Z,6343.372
NO4,other,2021-07-22T15:00:00Z,6339.06
NO4,other,2021-07-22T16:00:00Z,6339.636
NO4,other,2021-07-22T17:00:00Z,6339.928
NO4,other,2021-07-22T18:00:00Z,6339.532
NO4,other,2021-07-22T19:00:00Z,6344.452
NO4,other,2021-07-22T20:00:00Z,6351.192
NO4,other,2021-07-22T21:00:00Z,6357.292
NO4,other,2021-07-22T22:00:00Z,6360.736
NO4,other,2021-07-22T23:00:00Z,6368.96
NO4,other,2021-07-23T00:00:00Z,6362.548
NO4,other,2021-07-23T01:00:00Z,6368.16
NO4,other,2021-07-23T02:00:00Z,6371.7
NO4,other,2021-07-23T03:00:00Z,6372.936
NO4,other,2021-07-23T04:00:00Z,6375.936
NO4,other,2021-07-23T05:00:00Z,6375.656
NO4,other,2021-07-23T06:00:00Z,6379.532
NO4,other,2021-07-23T07:00:00Z,6381.252
NO4,other,2021-07-23T08:00:00Z,6381.168
NO4,other,2021-07-23T09:00:00Z,6380.9
NO4,other,2021-07-23T10:00:00Z,6378.064
NO4,other,2021-07-23T11:00:00Z,6368.624
NO4,other,2021-07-23T12:00:00Z,6363.668
NO4,other,2021-07-23T13:00:00Z,6358.372
NO4,other,2021-07-23T14:00:00Z,6351.084
NO4,other,2021-07-23T15:00:00Z,6353.228
NO4,other,2021-07-23T16:00:00Z,6346.088
NO4,other,2021-07-23T17:00:00Z,6335.18
NO4,other,2021-07-23T18:00:00Z,6319.752
NO4,other,2021-07-23T19:00:00Z,6308.86
NO4,other,2021-07-23T20:00:00Z,6290.204
NO4,other,2021-07-23T21:00:00Z,6277.888
NO4,other,2021-07-23T22:00:00Z,6259.456
NO4,other,2021-07-23T23:00:00Z,6244.552
NO4,other,2021-07-24T00:00:00Z,6229.08
NO4,other,2021-07-24T01:00:00Z,6177.564
NO4,other,2021-07-24T02:00:00Z,3582.032
NO4,other,2021-07-24T03:00:00Z,12.56
NO4,other,2021-07-24T04:00:00Z,13.4
NO4,other,2021-07-24T05:00:00Z,14.56
NO4,other,2021-07-24T06:00:00Z,23.56
NO4,other,2021-07-24T07:00:00Z,19.84
NO4,other,2021-07-24T08:00:00Z,18.72
NO4,other,2021-07-24T09:00:00Z,22.0
NO4,other,2021-07-24T10:00:00Z,27.04
NO4,other,2021-07-24T11:00:00Z,867.636
NO4,other,2021-07-24T12:00:00Z,6476.328
NO4,other,2021-07-24T13:00:00Z,6415.82
NO4,other,2021-07-24T14:00:00Z,6426.16
NO4,other,2021-07-24T15:00:00Z,6385.124
NO4,other,2021-07-24T16:00:00Z,6349.996
NO4,other,2021-07-24T17:00:00Z,6316.872
NO4,other,2021-07-24T18:00:00Z,6229.096
NO4,other,2021-07-24T19:00:00Z,622.496
NO4,other,2021-07-24T20:00:00Z,13.32
NO4,other,2021-07-24T21:00:00Z,16.28
NO4,other,2021-07-24T22:00:00Z,18.72
NO4,other,2021-07-24T23:00:00Z,17.8
NO4,other,2021-07-25T00:00:00Z,17.24
NO4,other,2021-07-25T01:00:00Z,17.52
NO4,other,2021-07-25T02:00:00Z,9.84
NO4,other,2021-07-25T03:00:00Z,10.16
NO4,other,2021-07-25T04:00:00Z,11.56
NO4,other,2021-07-25T05:00:00Z,15.48
NO4,other,2021-07-25T06:00:00Z,18.36
NO4,other,2021-07-25T07:00:00Z,18.92
NO4,other,2021-07-25T08:00:00Z,338.404
NO4,other,2021-07-25T09:00:00Z,1538.836
NO4,other,2021-07-25T10:00:00Z,2768.892
NO4,other,2021-07-25T11:00:00Z,4197.744
NO4,other,2021-07-25T12:00:00Z,4453.656
NO4,other,2021-07-25T13:00:00Z,4434.928
NO4,other,2021-07-25T14:00:00Z,4457.984
NO4,other,2021-07-25T15:00:00Z,4917.784
NO4,other,2021-07-25T16:00:00Z,4890.176
NO4,other,2021-07-25T17:00:00Z,4875.652
NO4,other,2021-07-25T18:00:00Z,4857.548
NO4,other,2021-07-25T19:00:00Z,4840.704
NO4,other,2021-07-25T20:00:00Z,4820.996
NO4,other,2021-07-25T21:00:00Z,4747.012
NO4,other,2021-07-25T22:00:00Z,1875.3
NO4,other,2021-07-25T23:00:00Z,11.96
NO4,other,2021-07-26T00:00:00Z,12.4
NO4,other,2021-07-26T01:00:00Z,10.68
NO4,other,2021-07-26T02:00:00Z,9.72
NO4,other,2021-07-26T03:00:00Z,8.92
NO4,other,2021-07-26T04:00:00Z,11.92
NO4,other,2021-07-26T05:00:00Z,13.28
NO4,other,2021-07-26T06:00:00Z,1508.492
NO4,other,2021-07-26T07:00:00Z,2436.356
NO4,other,2021-07-26T08:00:00Z,3967.968
NO4,other,2021-07-26T09:00:00Z,3950.052
NO4,other,2021-07-26T10:00:00Z,3948.8
NO4,other,2021-07-26T11:00:00Z,2931.84
NO4,other,2021-07-26T12:00:00Z,1968.236
NO4,other,2021-07-26T13:00:00Z,1962.076
NO4,other,2021-07-26T14:00:00Z,1963.328
NO4,other,2021-07-26T15:00:00Z,1963.704
NO4,other,2021-07-26T16:00:00Z,1966.428
NO4,other,2021-07-26T17:00:00Z,1971.604
NO4,other,2021-07-26T18:00:00Z,1969.044
NO4,other,2021-07-26T19:00:00Z,1966.48
NO4,other,2021-07-26T20:00:00Z,1966.212
NO4,other,2021-07-26T21:00:00Z,1967.26
NO4,other,2021-07-26T22:00:00Z,1966.2
NO4,other,2021-07-26T23:00:00Z,1966.776
NO4,other,2021-07-27T00:00:00Z,1956.612
NO4,other,2021-07-27T01:00:00Z,1952.148
NO4,other,2021-07-27T02:00:00Z,1950.688
NO4,other,2021-07-27T03:00:00Z,1951.568
NO4,other,2021-07-27T04:00:00Z,1955.336
NO4,other,2021-07-27T05:00:00Z,1956.14
NO4,other,2021-07-27T06:00:00Z,1958.704
NO4,other,2021-07-27T07:00:00Z,1956.716
NO4,other,2021-07-27T08:00:00Z,1955.096
NO4,other,2021-07-27T09:00:00Z,1954.712
NO4,other,2021-07-27T10:00:00Z,2157.552
NO4,other,2021-07-27T11:00:00Z,2436.476
NO4,other,2021-07-27T12:00:00Z,101.688
NO4,other,2021-07-27T13:00:00Z,20.24
NO4,other,2021-07-27T14:00:00Z,19.4
NO4,other,2021-07-27T15:00:00Z,20.88
NO4,other,2021-07-27T16:00:00Z,22.08
NO4,other,2021-07-27T17:00:00Z,21.0
NO4,other,2021-07-27T18:00:00Z,19.08
NO4,other,2021-07-27T19:00:00Z,14.88
NO4,other,2021-07-27T20:00:00Z,10.52
NO4,other,2021-07-27T21:00:00Z,14.92
NO4,other,2021-07-27T22:00:00Z,11.88
NO4,other,2021-07-27T23:00:00Z,11.8
NO4,other,2021-07-28T00:00:00Z,9.8
NO4,other,2021-07-28T01:00:00Z,8.56
NO4,other,2021-07-28T02:00:00Z,10.56
NO4,other,2021-07-28T03:00:00Z,7.72
NO4,other,2021-07-28T04:00:00Z,9.96
NO4,other,2021-07-28T05:00:00Z,14.2
NO4,other,2021-07-28T06:00:00Z,17.08
NO4,other,2021-07-28T07:00:00Z,19.08
NO4,other,2021-07-28T08:00:00Z,20.76
NO4,other,2021-07-28T09:00:00Z,24.56
NO4,other,2021-07-28T10:00:00Z,23.72
NO4,other,2021-07-28T11:00:00Z,23.32
NO4,other,2021-07-28T12:00:00Z,16.84
NO4,other,2021-07-28T13:00:00Z,13.48
NO4,other,2021-07-28T14:00:00Z,16.88
NO4,other,2021-07-28T15:00:00Z,13.28
NO4,other,2021-07-28T16:00:00Z,17.68
NO4,other,2021-07-28T17:00:00Z,14.72
NO4,other,2021-07-28T18:00:00Z,14.72
NO4,other,2021-07-28T19:00:00Z,16.68
NO4,other,2021-07-28T20:00:00Z,15.6
NO4,other,2021-07-28T21:00:00Z,17.8
NO4,other,2021-07-28T22:00:00Z,15.0
NO4,other,2021-07-28T23:00:00Z,12.88
NO4,other,2021-07-29T00:00:00Z,16.32
NO4,other,2021-07-29T01:00:00Z,14.64
NO4,other,2021-07-29T02:00:00Z,14.36
NO4,other,2021-07-29T03:00:00Z,11.2
NO4,other,2021-07-29T04:00:00Z,10.8
NO4,other,2021-07-29T05:00:00Z,10.36
NO4,other,2021-07-29T06:00:00Z,15.96
NO4,other,2021-07-29T07:00:00Z,32.368
NO4,other,2021-07-29T08:00:00Z,16.959
NO4,other,2021-07-29T09:00:00Z,18.799
NO4,other,2021-07-29T10:00:00Z,18.319
NO4,other,2021-07-29T11:00:00Z,19.479
NO4,other,2021-07-29T12:00:00Z,24.479
NO4,other,2021-07-29T13:00:00Z,24.359
NO4,other,2021-07-29T14:00:00Z,22.839
NO4,other,2021-07-29T15:00:00Z,20.159
NO4,other,2021-07-29T16:00:00Z,26.559
NO4,other,2021-07-29T17:00:00Z,24.959
NO4,other,2021-07-29T18:00:00Z,21.479
NO4,other,2021-07-29T19:00:00Z,18.559
NO4,other,2021-07-29T20:00:00Z,16.519
NO4,other,2021-07-29T21:00:00Z,20.519
NO4,other,2021-07-29T22:00:00Z,16.679
NO4,other,2021-07-29T23:00:00Z,18.239
NO4,other,2021-07-30T00:00:00Z,16.159
NO4,other,2021-07-30T01:00:00Z,13.599
NO4,other,2021-07-30T02:00:00Z,13.359
NO4,other,2021-07-30T03:00:00Z,12.879
NO4,other,2021-07-30T04:00:00Z,14.119
NO4,other,2021-07-30T05:00:00Z,15.559
NO4,other,2021-07-30T06:00:00Z,19.479
NO4,other,2021-07-30T07:00:00Z,23.279
NO4,other,2021-07-30T08:00:00Z,28.279
NO4,other,2021-07-30T09:00:00Z,27.479
NO4,other,2021-07-30T10:00:00Z,27.639
NO4,other,2021-07-30T11:00:00Z,24.879
NO4,other,2021-07-30T12:00:00Z,22.599
NO4,other,2021-07-30T13:00:00Z,24.399
NO4,other,2021-07-30T14:00:00Z,21.559
NO4,other,2021-07-30T15:00:00Z,22.759
NO4,other,2021-07-30T16:00:00Z,26.919
NO4,other,2021-07-30T17:00:00Z,25.639
NO4,other,2021-07-30T18:00:00Z,25.079
NO4,other,2021-07-30T19:00:00Z,17.599
NO4,other,2021-07-30T20:00:00Z,19.439
NO4,other,2021-07-30T21:00:00Z,21.879
NO4,other,2021-07-30T22:00:00Z,26.159
NO4,other,2021-07-30T23:00:00Z,22.719
NO4,other,2021-07-31T00:00:00Z,21.559
NO4,other,2021-07-31T01:00:00Z,18.079
NO4,other,2021-07-31T02:00:00Z,13.839
NO4,other,2021-07-31T03:00:00Z,13.719
NO4,other,2021-07-31T04:00:00Z,14.319
NO4,other,2021-07-31T05:00:00Z,18.479
NO4,other,2021-07-31T06:00:00Z,24.199
NO4,other,2021-07-31T07:00:00Z,30.439
NO4,other,2021-07-31T08:00:00Z,29.919
NO4,other,2021-07-31T09:00:00Z,34.999
NO4,other,2021-07-31T10:00:00Z,33.079
NO4,other,2021-07-31T11:00:00Z,36.599
NO4,other,2021-07-31T12:00:00Z,32.919
NO4,other,2021-07-31T13:00:00Z,35.879
NO4,other,2021-07-31T14:00:00Z,38.839
NO4,other,2021-07-31T15:00:00Z,31.919
NO4,other,2021-07-31T16:00:00Z,36.519
NO4,other,2021-07-31T17:00:00Z,29.159
NO4,other,2021-07-31T18:00:00Z,21.519
NO4,other,2021-07-31T19:00:00Z,23.119
NO4,other,2021-07-31T20:00:00Z,25.319
NO4,other,2021-07-31T21:00:00Z,31.279
NO5,other,2021-06-30T22:00:00Z,0.0
NO5,other,2021-06-30T23:00:00Z,0.0
NO5,other,2021-07-01T00:00:00Z,0.0
NO5,other,2021-07-01T01:00:00Z,0.0
NO5,other,2021-07-01T02:00:00Z,0.0
NO5,other,2021-07-01T03:00:00Z,0.0
NO5,other,2021-07-01T04:00:00Z,0.0
NO5,other,2021-07-01T05:00:00Z,0.019
NO5,other,2021-07-01T06:00:00Z,0.405
NO5,other,2021-07-01T07:00:00Z,1.586
NO5,other,2021-07-01T08:00:00Z,3.524
NO5,other,2021-07-01T09:00:00Z,6.606
NO5,other,2021-07-01T10:00:00Z,8.088
NO5,other,2021-07-01T11:00:00Z,10.573
NO5,other,2021-07-01T12:00:00Z,10.856
NO5,other,2021-07-01T13:00:00Z,11.425
NO5,other,2021-07-01T14:00:00Z,12.188
NO5,other,2021-07-01T15:00:00Z,10.613
NO5,other,2021-07-01T16:00:00Z,6.753
NO5,other,2021-07-01T17:00:00Z,5.535
NO5,other,2021-07-01T18:00:00Z,3.144
NO5,other,2021-07-01T19:00:00Z,0.858
NO5,other,2021-07-01T20:00:00Z,0.016
NO5,other,2021-07-01T21:00:00Z,0.0
NO5,other,2021-07-01T22:00:00Z,0.0
NO5,other,2021-07-01T23:00:00Z,0.0
NO5,other,2021-07-02T00:00:00Z,0.0
NO5,other,2021-07-02T01:00:00Z,0.0
NO5,other,2021-07-02T02:00:00Z,0.0
NO5,other,2021-07-02T03:00:00Z,0.0
NO5,other,2021-07-02T04:00:00Z,0.085
NO5,other,2021-07-02T05:00:00Z,0.424
NO5,other,2021-07-02T06:00:00Z,0.951
NO5,other,2021-07-02T07:00:00Z,2.246
NO5,other,2021-07-02T08:00:00Z,2.991
NO5,other,2021-07-02T09:00:00Z,3.396
NO5,other,2021-07-02T10:00:00Z,4.363
NO5,other,2021-07-02T11:00:00Z,6.557
NO5,other,2021-07-02T12:00:00Z,5.371
NO5,other,2021-07-02T13:00:00Z,4.867
NO5,other,2021-07-02T14:00:00Z,2.299
NO5,other,2021-07-02T15:00:00Z,4.647
NO5,other,2021-07-02T16:00:00Z,1.747
NO5,other,2021-07-02T17:00:00Z,0.011
NO5,other,2021-07-02T18:00:00Z,0.105
NO5,other,2021-07-02T19:00:00Z,0.0
NO5,other,2021-07-02T20:00:00Z,0.0
NO5,other,2021-07-02T21:00:00Z,0.0
NO5,other,2021-07-02T22:00:00Z,0.0
NO5,other,2021-07-02T23:00:00Z,0.0
NO5,other,2021-07-03T00:00:00Z,0.0
NO5,other,2021-07-03T01:00:00Z,0.0
NO5,other,2021-07-03T02:00:00Z,0.0
NO5,other,2021-07-03T03:00:00Z,0.0
NO5,other,2021-07-03T04:00:00Z,0.0
NO5,other,2021-07-03T05:00:00Z,0.047
NO5,other,2021-07-03T06:00:00Z,0.148
NO5,other,2021-07-03T07:00:00Z,0.23
NO5,other,2021-07-03T08:00:00Z,0.029
NO5,other,2021-07-03T09:00:00Z,0.193
NO5,other,2021-07-03T10:00:00Z,1.581
NO5,other,2021-07-03T11:00:00Z,1.355
NO5,other,2021-07-03T12:00:00Z,0.12
NO5,other,2021-07-03T13:00:00Z,0.434
NO5,other,2021-07-03T14:00:00Z,0.471
NO5,other,2021-07-03T15:00:00Z,0.452
NO5,other,2021-07-03T16:00:00Z,0.073
NO5,other,2021-07-03T17:00:00Z,0.0
NO5,other,2021-07-03T18:00:00Z,0.0
NO5,other,2021-07-03T19:00:00Z,0.0
NO5,other,2021-07-03T20:00:00Z,0.0
NO5,other,2021-07-03T21:00:00Z,0.0
NO5,other,2021-07-03T22:00:00Z,0.0
NO5,other,2021-07-03T23:00:00Z,0.0
NO5,other,2021-07-04T00:00:00Z,0.0
NO5,other,2021-07-04T01:00:00Z,0.0
NO5,other,2021-07-04T02:00:00Z,0.0
NO5,other,2021-07-04T03:00:00Z,0.0
NO5,other,2021-07-04T04:00:00Z,0.044
NO5,other,2021-07-04T05:00:00Z,0.217
NO5,other,2021-07-04T06:00:00Z,0.399
NO5,other,2021-07-04T07:00:00Z,1.765
NO5,other,2021-07-04T08:00:00Z,3.821
NO5,other,2021-07-04T09:00:00Z,5.25
NO5,other,2021-07-04T10:00:00Z,6.982
NO5,other,2021-07-04T11:00:00Z,9.314
NO5,other,2021-07-04T12:00:00Z,8.07
NO5,other,2021-07-04T13:00:00Z,3.365
NO5,other,2021-07-04T14:00:00Z,3.33
NO5,other,2021-07-04T15:00:00Z,4.437
NO5,other,2021-07-04T16:00:00Z,0.721
NO5,other,2021-07-04T17:00:00Z,0.081
NO5,other,2021-07-04T18:00:00Z,0.0
NO5,other,2021-07-04T19:00:00Z,0.0
NO5,other,2021-07-04T20:00:00Z,0.0
NO5,other,2021-07-04T21:00:00Z,0.0
NO5,other,2021-07-04T22:00:00Z,0.0
NO5,other,2021-07-04T23:00:00Z,0.0
NO5,other,2021-07-05T00:00:00Z,0.0
NO5,other,2021-07-05T01:00:00Z,0.0
NO5,other,2021-07-05T02:00:00Z,0.0
NO5,other,2021-07-05T03:00:00Z,0.004
NO5,other,2021-07-05T04:00:00Z,0.1
NO5,other,2021-07-05T05:00:00Z,0.155
NO5,other,2021-07-05T06:00:00Z,0.375
NO5,other,2021-07-05T07:00:00Z,1.693
NO5,other,2021-07-05T08:00:00Z,2.982
NO5,other,2021-07-05T09:00:00Z,4.17
NO5,other,2021-07-05T10:00:00Z,3.154
NO5,other,2021-07-05T11:00:00Z,3.286
NO5,other,2021-07-05T12:00:00Z,3.513
NO5,other,2021-07-05T13:00:00Z,5.348
NO5,other,2021-07-05T14:00:00Z,3.148
NO5,other,2021-07-05T15:00:00Z,2.477
NO5,other,2021-07-05T16:00:00Z,0.643
NO5,other,2021-07-05T17:00:00Z,1.347
NO5,other,2021-07-05T18:00:00Z,1.923
NO5,other,2021-07-05T19:00:00Z,0.338
NO5,other,2021-07-05T20:00:00Z,0.0
NO5,other,2021-07-05T21:00:00Z,0.0
NO5,other,2021-07-05T22:00:00Z,0.0
NO5,other,2021-07-05T23:00:00Z,0.0
NO5,other,2021-07-06T00:00:00Z,0.0
NO5,other,2021-07-06T01:00:00Z,0.0
NO5,other,2021-07-06T02:00:00Z,0.0
NO5,other,2021-07-06T03:00:00Z,0.0
NO5,other,2021-07-06T04:00:00Z,0.0
NO5,other,2021-07-06T05:00:00Z,0.003
NO5,other,2021-07-06T06:00:00Z,0.757
NO5,other,2021-07-06T07:00:00Z,1.496
NO5,other,2021-07-06T08:00:00Z,2.532
NO5,other,2021-07-06T09:00:00Z,2.659
