time,observed,seasonal,trend,resid
2021-01-22 04:00:00+00:00,16.245000000000001,-5.8184126832488703,24.045004541957695,-1.9815918587088248
2021-01-22 05:00:00+00:00,15.521000000000001,-6.2990015928141609,24.214463539928765,-2.3944619471146034
2021-01-22 06:00:00+00:00,15.784000000000001,-6.6138038468945144,24.384737285696858,-1.9869334388023425
2021-01-22 07:00:00+00:00,15.239000000000001,-6.893101654963159,24.555815617466017,-2.423713962502859
2021-01-22 08:00:00+00:00,17.189,-6.7740849062651156,24.727688936103398,-0.76460402983828146
2021-01-22 09:00:00+00:00,21.524999999999999,24.453362373148551,24.90034813624051,-27.828710509389062
2021-01-22 10:00:00+00:00,17.623000000000001,-3.2474228369722464,25.073784584221393,-4.2033617472491471
2021-01-22 11:00:00+00:00,27.797999999999998,63.878643964625681,25.247990152589171,-61.328634117214847
2021-01-22 12:00:00+00:00,27.634,45.7800834085688,25.422957360637156,-43.569040769205955
2021-01-22 13:00:00+00:00,24.651,22.344788110650949,25.598679316962375,-23.292467427613325
2021-01-22 14:00:00+00:00,19.731000000000002,-2.8093381254577219,25.775149591556882,-3.2348114660991598
2021-01-22 15:00:00+00:00,16.638999999999999,-7.7956674699685538,25.952362112991004,-1.5176946430224518
2021-01-22 16:00:00+00:00,16.134,-9.0854682179156221,26.130311380229191,-0.91084316231356866
2021-01-22 17:00:00+00:00,13.051,-10.220926244416827,26.308992609564655,-3.0370663651478296
2021-01-22 18:00:00+00:00,12.234999999999999,-10.749082938966318,26.488401595104001,-3.5043186561376842
2021-01-22 19:00:00+00:00,12.847,-12.177663408478107,26.668534733740575,-1.6438713252624702
2021-01-22 20:00:00+00:00,11.922000000000001,-12.705057041293578,26.84938898540317,-2.222331944109591
2021-01-22 21:00:00+00:00,16.361000000000001,-10.633388019030079,27.030961549631222,-0.036573530601142323
2021-01-22 22:00:00+00:00,16.952999999999999,-10.759644117192325,27.213249539561858,0.49939457763046846
2021-01-22 23:00:00+00:00,17.681000000000001,-9.7902743549695987,27.39625002228771,0.075024332681891792
2021-01-23 00:00:00+00:00,16.846,-10.020501733165837,27.579960087010779,-0.71345835384494194
2021-01-23 01:00:00+00:00,17.649000000000001,-10.807967117006426,27.764376897706512,0.69259021929991604
2021-01-23 02:00:00+00:00,16.981000000000002,-11.11093506399974,27.949496622410336,0.14243844158940533
2021-01-23 03:00:00+00:00,18.145,-10.943316622538811,28.135313934437974,0.95300268810083821
2021-01-23 04:00:00+00:00,19.135999999999999,-11.636213990265343,28.321823000782217,2.4503909894831253
2021-01-23 05:00:00+00:00,17.602,-11.996795277920418,28.509018358086298,1.0897769198341187
2021-01-23 06:00:00+00:00,16.143999999999998,-12.143361541937601,28.696894871902749,-0.40953332996515002
2021-01-23 07:00:00+00:00,16.004999999999999,-12.903127849354753,28.885447425480727,0.022680423874025024
2021-01-23 08:00:00+00:00,42.258000000000003,-11.818476597756291,29.07467107126098,25.001805526495318
2021-01-23 09:00:00+00:00,243.40700000000001,29.14938728709269,29.264560923106515,184.9930517898008
2021-01-23 10:00:00+00:00,484.28699999999998,-6.3139210809055175,29.455112300106929,461.14580878079857
2021-01-23 11:00:00+00:00,625.25099999999998,109.46401630715795,29.646320812923946,486.14066287991807
2021-01-23 12:00:00+00:00,480.63499999999999,84.09997594630093,29.838182189023332,366.69684186467578
2021-01-23 13:00:00+00:00,241.40700000000001,39.585273308996769,30.030692376038623,171.79103431496463
2021-01-23 14:00:00+00:00,59.250999999999998,-6.3346142026351817,30.223847536535729,35.361766666099456
2021-01-23 15:00:00+00:00,22.302,-13.941428877646789,30.417644148342507,5.825784729304285
2021-01-23 16:00:00+00:00,17.446999999999999,-15.096787073286105,30.612078885699532,1.9317081875865725
